Gamma,Max index
0.9004179369841891,0
0.9912505565836834,0
0.9656907732114397,0
0.9389508916442677,1
0.9480821811099313,1
0.8562454318930911,2
0.797809027716265,2
0.908382340958156,0
0.9646119017112917,0
0.8575115105152632,3
0.9010622721371944,3
0.9620492273411447,3
0.7858098331674678,4
0.9186953958520984,0
0.9860537246040249,0
0.7849811665343446,0
0.7460071279363308,5
0.7901388650676853,5
0.7289631881026275,1
0.9557396946143004,1
0.8963311684855412,1
0.55002792752251,2
0.5897984076345378,0
0.7960500037459792,0
0.8853264724516613,0
0.7404452793411617,0
0.7788475597367998,7
0.7848216397337902,7
0.8263312372946636,0
0.9961890846477471,0
0.9331426619316296,0
0.768786945721273,3
0.7434219239797425,3
0.5966474159003211,2
0.640187182996278,2
0.6671676561807579,2
0.7115733434838527,2
0.7975113659484021,1
0.8715562826443096,1
0.8756755204710592,0
0.8357353645354718,0
0.7869497901563042,8
0.8343202405445963,8
0.6617113088151498,0
0.9928994120024864,0
0.9869063679945477,0
0.9227972296837028,1
0.8969106177703008,2
0.8186132290628789,2
0.6998938641970709,2
0.7262106413756247,0
0.8750848686042723,0
0.9533851559227217,0
0.8159952537268732,9
0.897655072249054,9
0.8569162531082324,9
0.8984034043356092,0
0.9980215825279964,0
0.9863475125090557,0
0.9545230534878926,1
0.9230305017779826,1
0.7480446476464122,2
0.6977441809240188,9
0.8692543181657302,0
0.9679933021885972,0
0.9139391525265204,0
0.9014885253522125,9
0.9168173390878452,9
0.6993458902647973,9
0.962391175326359,0
0.9881410614187748,0
0.6003691189682463,4
0.7001706630896218,4
0.7904920418043342,4
0.6951625967091566,9
0.9519537466162434,1
0.9589250055523718,1
0.7183422064914425,1
0.7939261058945711,9
0.8924834990462711,0
0.9495052891411155,0
0.9416263503507241,0
0.9131784438749445,9
0.917943913080059,9
0.9692939287165515,0
0.9969940862242412,0
0.984853299966583,0
0.9837826362380138,9
0.9846393553132399,9
0.9948121702013555,2
0.9941736036950997,2
0.9746080125881925,2
0.9194571308772188,9
0.8977247023370049,9
0.9872830349715087,0
0.9984172879243237,0
0.9824000867477718,1
0.989794371607651,1
0.9831819991463311,1
0.9660056532067467,9
0.9804339440857408,9
0.9637991162756967,0
0.9985897155129936,0
0.975333863518095,1
0.9815723658012511,1
0.9589167358260126,1
0.9617685656049804,9
0.9772893447775303,9
0.9253247632094748,2
0.9919968692444572,0
0.9964975130987995,0
0.9797320330392557,0
0.9795573019294811,2
0.9893274558303177,2
0.9035952037157496,9
0.9572371715344319,9
0.9934049512787276,0
0.999219177320044,0
0.971708888668229,1
0.9884955254605875,1
0.9776216211033105,9
0.9855686268662632,9
0.8571673732798477,9
0.9790934345457236,1
0.9926091798796827,0
0.9861009570124688,0
0.9500720024721165,0
0.9150578247401076,1
0.9418390876007038,1
0.8918772884704617,9
0.8981792152278736,9
0.8963509555310639,1
0.9929526756140102,0
0.9883822486997773,0
0.9482021557341843,0
0.95758699473495,2
0.9614122997235769,2
0.9346633609374875,9
0.9723386663702662,9
0.9625951368225787,1
0.9828675940117416,1
0.9722063948235609,0
0.9879925773836616,0
0.9902280677968064,9
0.9923945439492106,9
0.9964647807053605,9
0.9959557162895345,0
0.999396222588309,0
0.9501954554256838,9
0.9964131931535907,9
0.9976808496307966,9
0.9702654905998438,9
0.9720543956251392,1
0.9930695294942132,1
0.956503391835656,0
0.9942455177980878,0
0.9609877315340778,9
0.9967174486162138,9
0.9819085939401989,9
0.9749502668610358,2
0.9895179545113555,0
0.9950157479710421,0
0.989713275132117,0
0.9597476663399357,9
0.9785699845728371,9
0.9751300945243255,2
0.9927605367762973,2
0.9849140747304563,1
0.9501443308671822,1
0.8794533701087225,9
0.9517571726350016,9
0.9857804421593755,0
0.9970002956736818,0
0.9976705538073237,0
0.9964061750383002,9
0.9980999526570478,9
0.9775151402252459,0
0.9981387974124274,0
0.9945222816613233,0
0.9726564859177144,9
0.9709533325507038,9
0.9764689568505047,9
0.9908364986053256,1
0.9957945201551073,1
0.986653609403766,9
0.9894025938238873,9
0.9642797957086707,9
0.950953590017466,0
0.9975944367766764,0
0.9903012747999517,0
0.9552411216526433,1
0.9822888803590009,1
0.9471134836503458,2
0.979736271485654,9
0.9834056185146024,0
0.9943018794512766,0
0.9929617304951269,0
0.966745001560198,9
0.9954749453865,9
0.950128002804002,2
0.987343013662033,2
0.9896058555537368,0
0.9946764546490872,0
0.9158088647743431,0
0.993333265069965,1
0.9903253135225066,9
0.9824771347418848,9
0.9701533246056705,9
0.9732213844054293,1
0.9896974352931573,1
0.9864607729234613,0
0.9894534125393721,0
0.9490761636032584,9
0.9730557052037624,9
0.9726902254730146,9
0.9756029755030419,1
0.9981515558825842,0
0.9954761651036454,0
0.9792094326798626,1
0.9437163047697421,1
0.8820449278411079,1
0.9864350024182098,9
0.9922914485192886,0
0.9939907231368781,0
0.9933949639523216,0
0.9888861198223579,9
0.9863130328486303,9
0.9975849370791875,9
0.9992154738507214,0
0.9996468448962476,0
0.9930053991313533,9
0.9999086710609962,9
0.9912480405257222,9
0.9969773965835563,2
0.9991109145019302,0
0.9996441201317475,0
0.999382004585669,0
0.9966232223999925,2
0.9983254840020254,2
0.9806355252449571,9
0.9885482571443461,9
0.9932971637695892,0
0.998564883662288,0
0.9903111378862814,0
0.9866639445965265,1
0.9936548532636091,1
0.962063241011375,9
0.9908074043800996,9
0.9902124461079875,0
0.9982696271633937,0
0.9914783437580711,0
0.981432753396364,2
0.993651831629484,2
0.9615280454607702,9
0.9873495015998813,9
0.9989083787835245,0
0.9991527610725344,0
0.9949516270873544,9
0.9924052546094604,9
0.9933848565642606,9
0.9973775549221938,1
0.9997113111767585,0
0.9994735013751609,0
0.9978887831910586,0
0.992998143718642,1
0.9863114500906445,1
0.9936512742975692,9
0.996214430938699,9
0.9989748446985877,0
0.9998610987688034,0
0.9987781251843482,0
0.9976292225348605,9
0.9990690019028783,9
0.9830437220475362,9
0.9812222176502889,0
0.9983673483377788,0
0.9742224124269491,0
0.9885195949309987,1
0.9854923562686598,1
0.9696305330880672,9
0.9796399407812599,9
0.9285482727415512,9
0.9235084397461473,0
0.9916663356789424,0
0.9035063954725608,0
0.9011620845188281,1
0.8991039565433641,9
0.9712795256098813,9
0.9807447540976412,1
0.9883383299967645,1
0.9948620800921516,1
0.9889619460187196,9
0.9955179129037768,9
0.9977122216800182,0
0.9983993346934232,0
0.9978913714616655,9
0.9976985717673935,9
0.9988088873947261,9
0.9998645857374653,0
0.9999859143530009,0
0.9998035015207217,9
0.9997396845604648,9
0.9998783967608549,9
0.9991338553136933,9
0.9998926987590159,0
0.9999749599735501,0
0.996098647072469,9
0.9985341060847704,9
0.9941222365536101,9
0.9678687858890617,1
0.9773829313027268,1
0.9333884482139113,1
0.9132930956704665,0
0.9527267125084904,0
0.9378473714946854,0
0.9302722133034564,9
0.9621046374840438,9
0.9691563664294301,0
0.9984314531709932,0
0.9861521194570866,0
0.997291299769739,9
0.9986250190674174,9
0.9947883923700388,2
0.9857147192956384,2
0.953273246347348,0
0.9989286246675814,0
0.9993879080898909,0
0.9945497270273959,9
0.9973360567886635,9
0.9915429168991254,9
0.949065804582155,3
0.7990946832977225,0
0.9680333298460612,0
0.9753372841170604,0
0.8974478046096386,0
0.9301335859947147,9
0.9706654364355586,9
0.777607340067146,3
0.8853067180504487,1
0.9564630886329081,1
0.9348971976858995,0
0.9350655192979362,0
0.76302902101195,3
0.9128201547676036,3
0.9213774948487771,9
0.9443321923782615,1
0.9743866058568948,1
0.9852734074069516,0
0.9878689423832482,0
0.9826499513859193,0
0.9830916411716494,9
0.9964522989298203,9
0.9846732761724908,0
0.9988790936158103,0
0.9628006979309391,0
0.9975411417504565,2
0.9971090839166473,2
0.9949992880288151,9
0.9976709209330656,1
0.9986150560898219,1
0.9990994030779687,1
0.9991764108924939,9
0.9993497319015143,9
0.9997722903831134,0
0.9999471158817431,0
0.9998978430647218,0
0.9995962476809082,9
0.9995171262911864,9
0.9997721553931109,1
0.9999842840950466,1
0.9999883428980375,0
0.9999825801317832,0
0.9999365227463699,0
0.9995806868669096,9
0.9994792047461555,9
0.9996397639552357,9
0.9998892247702049,1
0.999956896520869,1
0.999831343503978,9
0.9997352622819955,9
0.9998252105970938,0
0.9999415160764339,0
0.9999196473311186,0
0.9996593983323634,9
0.9996214559180508,9
0.9997773892213203,9
0.9999944806857219,0
0.9999982386427099,0
0.999800891461646,9
0.9999757176461512,9
0.9999813985344145,9
0.9999679348311792,1
0.9999764810192835,1
0.9997484694319215,9
0.9997091973308069,9
0.999791896863645,9
0.9999889044531866,0
0.9999993089260086,0
0.9999680181615884,1
0.9999376800207006,1
0.9997718027147572,9
0.9997608864595156,9
0.9997602658272956,9
0.9999445084435468,1
0.9999979782918199,0
0.9999963970801804,0
0.99998912093242,0
0.9999372456586718,1
0.999893012283387,1
0.9997361927937265,9
0.9997586428079855,9
0.9998655672329656,0
0.9999868137960505,0
0.9998352341133898,0
0.9994570154671437,1
0.998891172806023,1
0.9950395620536951,9
0.9987528323652486,9
0.9916196078728836,0
0.9990236886008218,0
0.9891122172564201,0
0.9994251267554204,9
0.9999210956370006,9
0.9999368972610965,9
0.9999427029073844,1
0.999882856879844,1
0.9991796412397276,9
0.9985050496732324,9
0.9989180996495893,9
0.9972475914991167,1
0.9995172217045263,0
0.9993427911796045,0
0.9968518161044554,0
0.982434156679243,1
0.9983627471655148,1
0.9954972688797679,9
0.9891764955627219,9
0.9652291379531536,1
0.9954114154366666,1
0.9909556524462688,0
0.9856492329757279,0
0.9500450561889838,9
0.999098710802645,9
0.9993733917127403,9
0.998526709522084,1
0.9961270991906243,1
0.9814188814743441,9
0.9903670518331305,9
0.991548040479273,9
0.9981350202745152,0
0.999340497793627,0
0.9551428558753562,9
0.9994939307972179,9
0.9998996687801258,9
0.9997262896278528,1
0.9998697541760208,1
0.9994984463556666,1
0.9991867365265772,9
0.9995055018761076,9
0.9991555643560545,0
0.9999005682166218,0
0.9989604058348985,0
0.9948172922252206,1
0.9989761500919676,1
0.9957450687967845,9
0.9941239876752981,9
0.9067259098341808,9
0.988098849413936,0
0.9941295992810991,0
0.9255678366247391,0
0.9935122249305599,1
0.9942006179342852,1
0.9933618996487734,9
0.9829675377675837,9
0.9249074110974946,1
0.9902187333253061,1
0.9857620305147936,0
0.9838596143977327,0
0.8864168370845568,9
0.9980598677877991,9
0.9818374910290163,9
0.9771456282470323,1
0.9929284720545222,1
0.9788147866273091,0
0.9979703581478635,0
0.9832089686369447,9
0.9986387851640224,9
0.9889422793581503,3
0.9618743007207585,1
0.9824748339632681,1
0.9863218542833929,1
0.9746328174079748,0
0.9734275677343398,0
0.9535194347963658,9
0.9781657670825594,9
0.9574281394400244,9
0.9567564845879384,1
0.9772488323988342,1
0.8895262650750445,9
0.9962818392187568,9
0.9982086689325185,0
0.9994464583468536,0
0.9983006236675643,0
0.9972291918270738,9
0.9986569627234059,9
0.9604513735742267,9
0.9611798927231928,0
0.9966711202894876,0
0.9073814447608266,1
0.9307006176639893,1
0.873815526685409,9
0.9815126333394145,9
0.9375516505915878,9
0.8426667421395054,1
0.9888638650149872,0
0.9861495955147994,0
0.9632975855113948,0
0.8935038287379873,2
0.9503691281125193,2
0.9513875672296441,9
0.9025633020196702,9
0.996872001723105,0
0.999487481443793,0
0.9985844625817109,0
0.9956713039392227,9
0.9947709036323387,9
0.9980936962460627,9
0.9996020274657116,1
0.999976432777176,1
0.999961753041926,0
0.9999459736255194,0
0.9997160489584642,9
0.9997223254901821,9
0.998966858757249,1
0.9997248180792954,1
0.9997755167565924,0
0.9997086399068043,0
0.9985833434989289,0
0.9935520207252941,9
0.9992084773577153,9
0.9972324872042347,9
0.9996966192486643,1
0.9999874774271458,1
0.999967925490966,1
0.999957213942274,9
0.9999751894671428,0
0.9999892423694351,0
0.9999884722074859,0
0.9999764784477506,9
0.9999750164537071,9
0.9999930896138721,0
0.9999992309273534,0
0.999999337394452,0
0.9999355743877151,9
0.9999942765747087,9
0.9999176149502467,9
0.9979381911967824,1
0.999350440123988,1
0.9988866225501492,1
0.9998542817760165,0
0.9999956803925885,0
0.9999922357390703,9
0.9999912582690678,9
0.9999970876991445,9
0.9999992224909474,0
0.99999972544586,0
0.9999579915684906,9
0.9999909281707445,9
0.9999741292844846,9
0.9978125800545865,9
0.877748566106306,9
0.9743888521299363,0
0.9973052302097081,0
0.9843051611372969,0
0.9710420103804731,1
0.9756142393474709,1
0.9715853992532371,9
0.9935463891653932,9
0.9923815641965907,0
0.9976142690269935,0
0.979457189299807,0
0.9815109442578664,9
0.9903774358882572,9
0.8878574417665439,3
0.9805136562299538,1
0.9663166018730079,1
0.9607847851816403,1
0.8592331161519325,0
0.9320482040970548,0
0.77783198476511,2
0.989217174008718,9
0.9664091694037201,9
0.9478084009264605,9
0.9759033498341084,0
0.994846532791077,0
0.8715844339819839,9
0.9359197398474877,9
0.9890386337251067,9
0.9540251974005859,1
0.9842770342673725,1
0.8506725560174319,0
0.9421875162294273,0
0.8970403074944087,0
0.9217007901742303,3
0.9800722146112755,3
0.8916916319088724,9
0.9957198179263562,0
0.9990879725805233,0
0.9931113050885105,0
0.9956965692035037,9
0.9975382584651828,9
0.9381497103663764,9
0.9568089177514921,0
0.9964289283496065,0
0.9557287283796483,0
0.9688988551793433,2
0.9636181204189694,2
0.9706595717198663,9
0.9563938590758891,9
0.9987367839986957,1
0.9998706997265148,1
0.9998608156915582,0
0.9998023349415688,0
0.9993441685727713,9
0.9993758284319727,9
0.9975204259784655,1
0.9993067374001519,0
0.9993853457151559,0
0.9976370240838413,0
0.9834580002584787,9
0.9875034457517533,9
0.9863763342227634,1
0.9956758117060971,1
0.9912123961770289,1
0.9738783332834754,9
0.9758545916224566,9
0.8659273515859824,0
0.9974617509206107,0
0.9952831937819246,0
0.9734311581782578,2
0.99680886670064,2
0.9539376300669654,3
0.9942663995147193,3
0.9985433683016229,0
0.9997878167204899,0
0.9963185560305137,9
0.9996763283968595,9
0.9926571843551598,9
0.9207938253609119,1
0.9958260859903656,1
0.9919026504802466,0
0.9870276138896272,0
0.9698868653942396,2
0.9989674450571634,2
0.998368739040869,9
0.9965733959539815,9
0.9848417380782639,1
0.9928733908150368,1
0.9803360002182915,9
0.9983617039785322,9
0.9996969603981603,0
0.9999686483830116,0
0.9999769827175056,9
0.9999757907531646,9
0.9999859043901096,9
0.9999978180634702,0
0.9999998581844096,0
0.9999986281574639,0
0.9999961372505131,9
0.9999970224683524,9
0.9999533373649603,9
0.9996056255519636,0
0.9996519864294284,0
0.999955161707634,0
0.9997743688570189,2
0.9997593469399748,2
0.9995537779016418,2
0.9988952074121067,9
0.9994348638232491,0
0.9999489726492453,0
0.9998573531761424,0
0.9997385840573074,9
0.9998279238012149,9
0.9988765963204879,0
0.9997067857778507,0
0.9992802959795788,0
0.990994745975581,9
0.9929809971216121,9
0.9732278033508908,1
0.9898413476455707,1
0.9900623123498796,1
0.8877588893602417,2
0.988995574831567,9
0.9576226062673208,9
0.95969690226212,0
0.9887720108163752,0
0.9914202192390688,0
0.9614546263627256,2
0.9849516464342076,2
0.9489597555606604,9
0.9850884903164667,9
0.9922890925816008,1
0.9853817670074095,1
0.937442208877818,1
0.9099233749825442,9
0.9931799262945324,9
0.9965432417131878,0
0.9990662904727087,0
0.998477744985691,9
0.9981201641087837,9
0.9991594417447027,9
0.9985950513659096,0
0.9997855089004003,0
0.9950619452745173,0
0.992736139171119,9
0.995703833732131,9
0.9993567463871948,9
0.9998134631291029,2
0.9997715954056908,2
0.9984853222899178,1
0.9932584226963261,1
0.9948298531296932,1
0.9973026029941163,9
0.9993342344360283,9
0.9997192647082241,0
0.9999434649180844,0
0.9998679889233488,0
0.99956463271784,1
0.9995268784859125,9
0.9999517774672023,9
0.9999704129501992,1
0.9999887239628134,1
0.9999929067317903,0
0.9999941079049781,0
0.9999823148316171,9
0.9999799794271054,9
0.9999958783221301,9
0.9999931900369562,0
0.9999981711771209,0
0.9999935652122567,0
0.9999799839984873,1
0.9999650497807206,1
0.9998202259332742,0
0.9999924675796412,0
0.9999991660477757,0
0.9999997729820097,9
0.9999999433350666,9
0.9999999780086969,0
0.9999999891971313,0
0.9999999911583661,0
0.9999999774189833,9
0.9999999714020001,9
0.9999999791330483,9
0.9999999988004163,0
0.9999999996462705,0
0.999999947115638,9
0.9999999570215208,9
0.9999991343436311,9
0.9999583369618487,9
0.9993256113749858,0
0.9995403328074777,0
0.9991328746097797,0
0.9986625937054175,9
0.9999989501872123,9
0.9999910833840924,9
0.9999273412116257,2
0.9995162918429755,2
0.9969591494572698,1
0.9888653212133316,1
0.9903863399628192,9
0.9951591570906999,9
0.9971590486003601,9
0.9988325474113651,0
0.999463967686904,0
0.9952071106534823,0
0.9992649247138744,9
0.9998142380696982,9
0.986582913051002,9
0.9500374855060034,1
0.9950675722407863,1
0.9935220748042025,0
0.9899274421375599,0
0.9378842138653989,2
0.9926632729570013,2
0.9768314443331382,2
0.9501972439212636,9
0.9968248628515401,0
0.999480068312394,0
0.9993396583673368,0
0.9973667679049264,9
0.9976775765500046,9
0.9909045251227737,1
0.9946927132694234,1
0.994470035870012,0
0.9954376342119216,0
0.9841365565334187,0
0.9944729780580388,9
0.9998509071500122,9
0.9980064955244934,1
0.9933795302123488,1
0.9725801553011985,1
0.9561104350891255,2
0.9982595399469197,0
0.9994476026089633,0
0.999860143165776,0
0.9998043370834054,9
0.9998849860437605,9
0.9995789397093655,9
0.9992949658744348,0
0.9996749659751779,0
0.9975857699000916,0
0.9991236878729479,2
0.9999194089391155,2
0.9993170599914036,9
0.9952591890752397,9
0.9369764978336189,2
0.9834408585401189,2
0.9926099926230014,0
0.9950967664031845,0
0.9795495447556034,0
0.9963850245843329,2
0.9992473974715252,2
0.9925105459713833,9
0.9621243665355136,9
0.9228361563116336,1
0.9972077144551844,0
0.9943263011281533,0
0.9786711499000532,0
0.9368369799017159,1
0.9822327196453682,1
0.936915121773172,2
0.9309322834783604,9
0.9531024878861493,0
0.9931451366990001,0
0.9877460282579446,0
0.9696776649491424,9
0.9977111558332956,9
0.9470592683225397,1
0.9951794198338523,1
0.9866294629587165,0
0.9878328374841369,0
0.9734710474224847,0
0.9849013047121834,2
0.9943851458093977,2
0.9446786672875042,9
0.9717310647055984,9
0.9805501636949256,0
0.9974853291357644,0
0.9699486771610694,1
0.9977630270436796,1
0.9961528429504137,9
